0.000000 1.075095 3
0.003906 1.031029 0
0.007812 0.916540 0
0.011719 0.748307 0
0.015625 0.549199 0
0.019531 0.342897 0
0.023438 0.149521 0
0.027344 -0.016643 0
0.031250 -0.147374 0
0.035156 -0.239553 0
0.039062 -0.293963 0
0.042969 -0.314364 4
0.046875 -0.306833 0
0.050781 -0.279048 0
0.054688 -0.239311 0
0.058594 -0.195373 0
0.062500 -0.153381 0
0.066406 -0.117263 0
0.070312 -0.088692 0
0.074219 -0.067541 0
0.078125 -0.052578 0
0.082031 -0.042145 0
0.085938 -0.034640 0
0.089844 -0.028777 0
0.093750 -0.023647 0
0.097656 -0.018664 0
0.101562 -0.013481 0
0.105469 -0.007896 0
0.109375 -0.001795 0
0.113281 0.004896 0
0.117188 0.012224 0
0.121094 0.020230 0
0.125000 0.028942 0
0.128906 0.038385 0
0.132812 0.048577 0
0.136719 0.059526 0
0.140625 0.071235 0
0.144531 0.083696 0
0.148438 0.096889 0
0.152344 0.110786 0
0.156250 0.125345 0
0.160156 0.140510 0
0.164062 0.156217 0
0.167969 0.172385 0
0.171875 0.188922 0
0.175781 0.205723 0
0.179688 0.222674 0
0.183594 0.239647 0
0.187500 0.256509 0
0.191406 0.273116 0
0.195312 0.289320 0
0.199219 0.304970 0
0.203125 0.319914 0
0.207031 0.333999 0
0.210938 0.347078 0
0.214844 0.359010 0
0.218750 0.369660 0
0.222656 0.378909 0
0.226562 0.386646 0
0.230469 0.392780 0
0.234375 0.397235 0
0.238281 0.399955 0
0.242188 0.400901 5
0.246094 0.400060 0
0.250000 0.397434 0
0.253906 0.393051 0
0.257812 0.386958 0
0.261719 0.379220 0
0.265625 0.369923 0
0.269531 0.359168 0
0.273438 0.347073 0
0.277344 0.333767 0
0.281250 0.319390 0
0.285156 0.304092 0
0.289062 0.288025 0
0.292969 0.271347 0
0.296875 0.254215 0
0.300781 0.236784 0
0.304688 0.219206 0
0.308594 0.201624 0
0.312500 0.184177 0
0.316406 0.166990 0
0.320312 0.150179 0
0.324219 0.133847 0
0.328125 0.118087 0
0.332031 0.102974 0
0.335938 0.088573 0
0.339844 0.074935 0
0.343750 0.062099 0
0.347656 0.050090 0
0.351562 0.038923 0
0.355469 0.028601 0
0.359375 0.019118 0
0.363281 0.010459 0
0.367188 0.002604 0
0.371094 -0.004478 0
0.375000 -0.010818 0
0.378906 -0.016456 0
0.382812 -0.021430 0
0.386719 -0.025785 0
0.390625 -0.029564 0
0.394531 -0.032811 0
0.398438 -0.035571 0
0.402344 -0.037886 0
0.406250 -0.039798 0
0.410156 -0.041347 0
0.414062 -0.042572 0
0.417969 -0.043507 0
0.421875 -0.044187 0
0.425781 -0.044640 0
0.429688 -0.044896 0
0.433594 -0.044980 0
0.437500 -0.044914 0
0.441406 -0.044720 0
0.445312 -0.044416 0
0.449219 -0.044018 0
0.453125 -0.043540 0
0.457031 -0.042994 0
0.460938 -0.042392 0
0.464844 -0.041743 0
0.468750 -0.041055 0
0.472656 -0.040335 0
0.476562 -0.039588 0
0.480469 -0.038819 0
0.484375 -0.038033 0
0.488281 -0.037234 0
0.492188 -0.036385 0
0.496094 -0.035528 0
0.500000 -0.034673 0
0.503906 -0.033819 0
0.507812 -0.032966 0
0.511719 -0.032115 0
0.515625 -0.031265 0
0.519531 -0.030416 0
0.523438 -0.029569 0
0.527344 -0.028723 0
0.531250 -0.027878 0
0.535156 -0.027034 0
0.539062 -0.026192 0
0.542969 -0.025351 0
0.546875 -0.024512 0
0.550781 -0.023674 0
0.554688 -0.022837 0
0.558594 -0.022002 0
0.562500 -0.021168 0
0.566406 -0.020335 0
0.570312 -0.019504 0
0.574219 -0.018674 0
0.578125 -0.017846 0
0.582031 -0.017019 0
0.585938 -0.016194 0
0.589844 -0.015370 0
0.593750 -0.014547 0
0.597656 -0.013726 0
0.601562 -0.012906 0
0.605469 -0.012088 0
0.609375 -0.011272 0
0.613281 -0.010456 0
0.617188 -0.009642 0
0.621094 -0.008830 0
0.625000 -0.008019 0
0.628906 -0.007208 0
0.632812 -0.006399 0
0.636719 -0.005590 0
0.640625 -0.004781 0
0.644531 -0.003972 0
0.648438 -0.003160 0
0.652344 -0.002345 0
0.656250 -0.001523 0
0.660156 -0.000692 0
0.664062 0.000152 0
0.667969 0.001017 0
0.671875 0.001910 0
0.675781 0.002844 0
0.679688 0.003831 0
0.683594 0.004892 0
0.687500 0.006051 0
0.691406 0.007338 0
0.695312 0.008790 0
0.699219 0.010452 0
0.703125 0.012380 0
0.707031 0.014638 0
0.710938 0.017298 0
0.714844 0.020444 0
0.718750 0.024168 0
0.722656 0.028569 0
0.726562 0.033750 0
0.730469 0.039816 0
0.734375 0.046866 0
0.738281 0.054994 0
0.742188 0.064276 0
0.746094 0.074766 0
0.750000 0.086492 0
0.753906 0.099442 0
0.757812 0.113563 0
0.761719 0.128756 0
0.765625 0.144869 0
0.769531 0.161696 0
0.773438 0.178984 0
0.777344 0.196428 0
0.781250 0.213687 0
0.785156 0.230388 0
0.789062 0.246143 0
0.792969 0.260560 0
0.796875 0.273262 0
0.800781 0.283902 0
0.804688 0.292179 0
0.808594 0.297855 0
0.812500 0.300762 0
0.816406 0.300815 1
0.820312 0.298012 0
0.824219 0.292439 0
0.828125 0.284262 0
0.832031 0.273723 0
0.835938 0.261124 0
0.839844 0.246816 0
0.843750 0.231181 0
0.847656 0.214619 0
0.851562 0.197525 0
0.855469 0.180282 0
0.859375 0.163241 0
0.863281 0.146713 0
0.867188 0.130961 0
0.871094 0.116189 0
0.875000 0.102539 0
0.878906 0.090080 0
0.882812 0.078784 0
0.886719 0.068501 0
0.890625 0.058909 0
0.894531 0.049461 0
0.898438 0.039347 0
0.902344 0.027510 0
0.906250 0.012773 0
0.910156 -0.005882 0
0.914062 -0.028893 0
0.917969 -0.055622 0
0.921875 -0.083951 0
0.925781 -0.110115 0
0.929688 -0.128898 0
0.933594 -0.134135 2
0.937500 -0.119383 0
0.941406 -0.078593 0
0.945312 -0.006757 0
0.949219 0.099278 0
0.953125 0.239600 0
0.957031 0.409627 0
0.960938 0.598585 0
0.964844 0.789027 0
0.968750 0.958345 0
0.972656 1.082615 0
0.976562 1.141979 3
0.980469 1.126257 0
0.984375 1.037090 0
0.988281 0.887320 0
0.992188 0.697701 0
0.996094 0.491798 0
1.000000 0.291193 0
1.003906 0.112418 0
1.007812 -0.034012 0
1.011719 -0.143028 0
1.015625 -0.213850 0
1.019531 -0.248953 0
1.023438 -0.253346 4
1.027344 -0.233944 0
1.031250 -0.198751 0
1.035156 -0.155791 0
1.039062 -0.111991 0
1.042969 -0.072343 0
1.046875 -0.039590 0
1.050781 -0.014447 0
1.054688 0.003815 0
1.058594 0.016675 0
1.062500 0.025784 0
1.066406 0.032594 0
1.070312 0.038207 0
1.074219 0.043371 0
1.078125 0.048551 0
1.082031 0.054020 0
1.085938 0.059936 0
1.089844 0.066391 0
1.093750 0.073447 0
1.097656 0.081146 0
1.101562 0.089524 0
1.105469 0.098607 0
1.109375 0.108417 0
1.113281 0.118969 0
1.117188 0.130270 0
1.121094 0.142318 0
1.125000 0.155102 0
1.128906 0.168600 0
1.132812 0.182781 0
1.136719 0.197599 0
1.140625 0.212999 0
1.144531 0.228910 0
1.148438 0.245252 0
1.152344 0.261931 0
1.156250 0.278842 0
1.160156 0.295869 0
1.164062 0.312885 0
1.167969 0.329757 0
1.171875 0.346343 0
1.175781 0.362497 0
1.179688 0.378069 0
1.183594 0.392910 0
1.187500 0.406871 0
1.191406 0.419809 0
1.195312 0.431584 0
1.199219 0.442068 0
1.203125 0.451144 0
1.207031 0.458705 0
1.210938 0.464665 0
1.214844 0.468949 0
1.218750 0.471504 0
1.222656 0.472297 5
1.226562 0.471313 0
1.230469 0.468559 0
1.234375 0.464061 0
1.238281 0.457868 0
1.242188 0.450044 0
1.246094 0.440675 0
1.250000 0.429860 0
1.253906 0.417716 0
1.257812 0.404369 0
1.261719 0.389958 0
1.265625 0.374628 0
1.269531 0.358531 0
1.273438 0.341821 0
1.277344 0.324652 0
1.281250 0.307177 0
1.285156 0.289544 0
1.289062 0.271898 0
1.292969 0.254371 0
1.296875 0.237089 0
1.300781 0.220168 0
1.304688 0.203709 0
1.308594 0.187804 0
1.312500 0.172530 0
1.316406 0.157951 0
1.320312 0.144120 0
1.324219 0.131075 0
1.328125 0.118844 0
1.332031 0.107442 0
1.335938 0.096875 0
1.339844 0.087138 0
1.343750 0.078219 0
1.347656 0.070097 0
1.351562 0.062745 0
1.355469 0.056132 0
1.359375 0.050221 0
1.363281 0.044973 0
1.367188 0.040346 0
1.371094 0.036298 0
1.375000 0.032784 0
1.378906 0.029763 0
1.382812 0.027190 0
1.386719 0.025024 0
1.390625 0.023226 0
1.394531 0.021758 0
1.398438 0.020584 0
1.402344 0.019670 0
1.406250 0.018987 0
1.410156 0.018505 0
1.414062 0.018198 0
1.417969 0.018044 0
1.421875 0.018022 0
1.425781 0.018111 0
1.429688 0.018297 0
1.433594 0.018563 0
1.437500 0.018898 0
1.441406 0.019289 0
1.445312 0.019728 0
1.449219 0.020205 0
1.453125 0.020713 0
1.457031 0.021247 0
1.460938 0.021802 0
1.464844 0.022372 0
1.468750 0.022954 0
1.472656 0.023552 0
1.476562 0.024191 0
1.480469 0.024826 0
1.484375 0.025456 0
1.488281 0.026082 0
1.492188 0.026703 0
1.496094 0.027320 0
1.500000 0.027932 0
1.503906 0.028540 0
1.507812 0.029143 0
1.511719 0.029742 0
1.515625 0.030336 0
1.519531 0.030926 0
1.523438 0.031512 0
1.527344 0.032093 0
1.531250 0.032670 0
1.535156 0.033242 0
1.539062 0.033810 0
1.542969 0.034374 0
1.546875 0.034933 0
1.550781 0.035487 0
1.554688 0.036038 0
1.558594 0.036584 0
1.562500 0.037125 0
1.566406 0.037662 0
1.570312 0.038195 0
1.574219 0.038724 0
1.578125 0.039248 0
1.582031 0.039768 0
1.585938 0.040283 0
1.589844 0.040794 0
1.593750 0.041301 0
1.597656 0.041804 0
1.601562 0.042302 0
1.605469 0.042797 0
1.609375 0.043287 0
1.613281 0.043774 0
1.617188 0.044257 0
1.621094 0.044736 0
1.625000 0.045214 0
1.628906 0.045689 0
1.632812 0.046164 0
1.636719 0.046640 0
1.640625 0.047120 0
1.644531 0.047607 0
1.648438 0.048106 0
1.652344 0.048623 0
1.656250 0.049167 0
1.660156 0.049749 0
1.664062 0.050384 0
1.667969 0.051091 0
1.671875 0.051894 0
1.675781 0.052823 0
1.679688 0.053915 0
1.683594 0.055216 0
1.687500 0.056780 0
1.691406 0.058669 0
1.695312 0.060957 0
1.699219 0.063724 0
1.703125 0.067062 0
1.707031 0.071066 0
1.710938 0.075840 0
1.714844 0.081485 0
1.718750 0.088100 0
1.722656 0.095777 0
1.726562 0.104591 0
1.730469 0.114599 0
1.734375 0.125827 0
1.738281 0.138268 0
1.742188 0.151875 0
1.746094 0.166553 0
1.750000 0.182158 0
1.753906 0.198495 0
1.757812 0.215320 0
1.761719 0.232340 0
1.765625 0.249224 0
1.769531 0.265610 0
1.773438 0.281118 0
1.777344 0.295361 0
1.781250 0.307967 0
1.785156 0.318588 0
1.789062 0.326919 0
1.792969 0.332712 0
1.796875 0.335787 0
1.800781 0.336043 1
1.804688 0.333459 0
1.808594 0.328099 0
1.812500 0.320110 0
1.816406 0.309709 0
1.820312 0.297180 0
1.824219 0.282856 0
1.828125 0.267106 0
1.832031 0.250318 0
1.835938 0.232886 0
1.839844 0.215190 0
1.843750 0.197586 0
1.847656 0.180393 0
1.851562 0.163886 0
1.855469 0.148286 0
1.859375 0.133756 0
1.863281 0.120389 0
1.867188 0.108197 0
1.871094 0.097082 0
1.875000 0.086799 0
1.878906 0.076905 0
1.882812 0.066708 0
1.886719 0.055264 0
1.890625 0.041441 0
1.894531 0.024129 0
1.898438 0.002586 0
1.902344 -0.023091 0
1.906250 -0.051525 0
1.910156 -0.079767 0
1.914062 -0.103322 0
1.917969 -0.116507 2
1.921875 -0.113041 0
1.925781 -0.086708 0
1.929688 -0.031981 0
1.933594 0.055301 0
1.937500 0.176989 0
1.941406 0.331252 0
1.945312 0.510970 0
1.949219 0.702591 0
1.953125 0.886429 0
1.957031 1.039129 0
1.960938 1.138177 0
1.964844 1.167252 3
1.968750 1.122545 0
1.972656 1.010560 0
1.976562 0.846080 0
1.980469 0.649538 0
1.984375 0.442580 0
1.988281 0.244275 0
1.992188 0.068899 0
1.996094 -0.074596 0
2.000000 -0.181970 0
2.003906 -0.252696 0
2.007812 -0.289094 0
2.011719 -0.295726 4
2.015625 -0.278866 0
2.019531 -0.245832 0
2.023438 -0.204089 0
2.027344 -0.160287 0
2.031250 -0.119485 0
2.035156 -0.084769 0
2.039062 -0.057329 0
2.042969 -0.036883 0
2.046875 -0.022263 0
2.050781 -0.011957 0
2.054688 -0.004510 0
2.058594 0.001266 0
2.062500 0.006236 0
2.066406 0.010974 0
2.070312 0.015832 0
2.074219 0.021021 0
2.078125 0.026665 0
2.082031 0.032840 0
2.085938 0.039597 0
2.089844 0.046975 0
2.093750 0.055004 0
2.097656 0.063710 0
2.101562 0.073111 0
2.105469 0.083221 0
2.109375 0.094047 0
2.113281 0.105588 0
2.117188 0.117835 0
2.121094 0.130769 0
2.125000 0.144363 0
2.128906 0.158578 0
2.132812 0.173366 0
2.136719 0.188667 0
2.140625 0.204409 0
2.144531 0.220511 0
2.148438 0.236881 0
2.152344 0.253418 0
2.156250 0.270008 0
2.160156 0.286534 0
2.164062 0.302868 0
2.167969 0.318880 0
2.171875 0.334432 0
2.175781 0.349389 0
2.179688 0.363611 0
2.183594 0.376963 0
2.187500 0.389313 0
2.191406 0.400535 0
2.195312 0.410511 0
2.199219 0.419132 0
2.203125 0.426303 0
2.207031 0.431941 0
2.210938 0.435978 0
2.214844 0.438363 0
2.218750 0.439061 5
2.222656 0.438055 0
2.226562 0.435348 0
2.230469 0.430958 0
2.234375 0.424922 0
2.238281 0.417297 0
2.242188 0.408152 0
2.246094 0.397574 0
2.250000 0.385662 0
2.253906 0.372529 0
2.257812 0.358295 0
2.261719 0.343093 0
2.265625 0.327057 0
2.269531 0.310328 0
2.273438 0.293049 0
2.277344 0.275362 0
2.281250 0.257406 0
2.285156 0.239319 0
2.289062 0.221231 0
2.292969 0.203265 0
2.296875 0.185537 0
2.300781 0.168152 0
2.304688 0.151207 0
2.308594 0.134785 0
2.312500 0.118959 0
2.316406 0.103792 0
2.320312 0.089333 0
2.324219 0.075622 0
2.328125 0.062687 0
2.332031 0.050546 0
2.335938 0.039207 0
2.339844 0.028670 0
2.343750 0.018926 0
2.347656 0.009961 0
2.351562 0.001752 0
2.355469 -0.005728 0
2.359375 -0.012509 0
2.363281 -0.018625 0
2.367188 -0.024115 0
2.371094 -0.029016 0
2.375000 -0.033368 0
2.378906 -0.037212 0
2.382812 -0.040587 0
2.386719 -0.043533 0
2.390625 -0.046087 0
2.394531 -0.048287 0
2.398438 -0.050168 0
2.402344 -0.051762 0
2.406250 -0.053101 0
2.410156 -0.054213 0
2.414062 -0.055125 0
2.417969 -0.055861 0
2.421875 -0.056443 0
2.425781 -0.056892 0
2.429688 -0.057226 0
2.433594 -0.057460 0
2.437500 -0.057609 0
2.441406 -0.057686 0
2.445312 -0.057701 0
2.449219 -0.057665 0
2.453125 -0.057587 0
2.457031 -0.057472 0
2.460938 -0.057328 0
2.464844 -0.057160 0
2.468750 -0.056973 0
2.472656 -0.056770 0
2.476562 -0.056555 0
2.480469 -0.056322 0
2.484375 -0.056049 0
2.488281 -0.055779 0
2.492188 -0.055512 0
2.496094 -0.055249 0
2.500000 -0.054988 0
2.503906 -0.054731 0
2.507812 -0.054476 0
2.511719 -0.054225 0
2.515625 -0.053977 0
2.519531 -0.053731 0
2.523438 -0.053489 0
2.527344 -0.053249 0
2.531250 -0.053013 0
2.535156 -0.052779 0
2.539062 -0.052548 0
2.542969 -0.052320 0
2.546875 -0.052095 0
2.550781 -0.051873 0
2.554688 -0.051653 0
2.558594 -0.051436 0
2.562500 -0.051222 0
2.566406 -0.051011 0
2.570312 -0.050802 0
2.574219 -0.050596 0
2.578125 -0.050392 0
2.582031 -0.050191 0
2.585938 -0.049993 0
2.589844 -0.049797 0
2.593750 -0.049603 0
2.597656 -0.049413 0
2.601562 -0.049224 0
2.605469 -0.049038 0
2.609375 -0.048854 0
2.613281 -0.048673 0
2.617188 -0.048494 0
2.621094 -0.048317 0
2.625000 -0.048142 0
2.628906 -0.047968 0
2.632812 -0.047796 0
2.636719 -0.047625 0
2.640625 -0.047454 0
2.644531 -0.047283 0
2.648438 -0.047110 0
2.652344 -0.046933 0
2.656250 -0.046749 0
2.660156 -0.046556 0
2.664062 -0.046349 0
2.667969 -0.046121 0
2.671875 -0.045865 0
2.675781 -0.045569 0
2.679688 -0.045220 0
2.683594 -0.044801 0
2.687500 -0.044288 0
2.691406 -0.043656 0
2.695312 -0.042871 0
2.699219 -0.041892 0
2.703125 -0.040671 0
2.707031 -0.039153 0
2.710938 -0.037272 0
2.714844 -0.034957 0
2.718750 -0.032128 0
2.722656 -0.028696 0
2.726562 -0.024571 0
2.730469 -0.019657 0
2.734375 -0.013862 0
2.738281 -0.007098 0
2.742188 0.000716 0
2.746094 0.009643 0
2.750000 0.019727 0
2.753906 0.030984 0
2.757812 0.043400 0
2.761719 0.056922 0
2.765625 0.071458 0
2.769531 0.086868 0
2.773438 0.102971 0
2.777344 0.119540 0
2.781250 0.136305 0
2.785156 0.152964 0
2.789062 0.169185 0
2.792969 0.184620 0
2.796875 0.198913 0
2.800781 0.211717 0
2.804688 0.222706 0
2.808594 0.231584 0
2.812500 0.238106 0
2.816406 0.242082 0
2.820312 0.243387 1
2.824219 0.241969 0
2.828125 0.237849 0
2.832031 0.231122 0
2.835938 0.221951 0
2.839844 0.210562 0
2.843750 0.197233 0
2.847656 0.182283 0
2.851562 0.166059 0
2.855469 0.148920 0
2.859375 0.131227 0
2.863281 0.113328 0
2.867188 0.095549 0
2.871094 0.078181 0
2.875000 0.061476 0
2.878906 0.045639 0
2.882812 0.030823 0
2.886719 0.017121 0
2.890625 0.004557 0
2.894531 -0.006939 0
2.898438 -0.017556 0
2.902344 -0.027651 0
2.906250 -0.037785 0
2.910156 -0.048748 0
2.914062 -0.061534 0
2.917969 -0.077206 0
2.921875 -0.096658 0
2.925781 -0.120254 0
2.929688 -0.147424 0
2.933594 -0.176327 0
2.937500 -0.203703 0
2.941406 -0.225002 0
2.945312 -0.234767 2
2.949219 -0.227171 0
2.953125 -0.196573 0
2.957031 -0.138046 0
2.960938 -0.047967 0
2.964844 0.075145 0
2.968750 0.229428 0
2.972656 0.408312 0
2.976562 0.599539 0
2.980469 0.785347 0
2.984375 0.944408 0
2.988281 1.055501 0
2.992188 1.102062 3
2.996094 1.075943 0
3.000000 0.979814 0
3.003906 0.826485 0
3.007812 0.635560 0
3.011719 0.428986 0
3.015625 0.226909 0
3.019531 0.044990 0
3.023438 -0.106511 0
3.027344 -0.222319 0
3.031250 -0.301151 0
3.035156 -0.344782 0
3.039062 -0.357377 4
3.042969 -0.344958 0
3.046875 -0.314762 0
3.050781 -0.274373 0
3.054688 -0.230733 0
3.058594 -0.189296 0
3.062500 -0.153551 0
3.066406 -0.125023 0
3.070312 -0.103646 0
3.074219 -0.088352 0
3.078125 -0.077641 0
3.082031 -0.070017 0
3.085938 -0.064229 0
3.089844 -0.059357 0
3.093750 -0.054783 0
3.097656 -0.050123 0
3.101562 -0.045148 0
3.105469 -0.039725 0
3.109375 -0.033773 0
3.113281 -0.027237 0
3.117188 -0.020077 0
3.121094 -0.012262 0
3.125000 -0.003766 0
3.128906 0.005432 0
3.132812 0.015345 0
3.136719 0.025982 0
3.140625 0.037341 0
3.144531 0.049415 0
3.148438 0.062185 0
3.152344 0.075625 0
3.156250 0.089697 0
3.160156 0.104351 0
3.164062 0.119529 0
3.167969 0.135159 0
3.171875 0.151159 0
3.175781 0.167437 0
3.179688 0.183891 0
3.183594 0.200407 0
3.187500 0.216867 0
3.191406 0.233142 0
3.195312 0.249100 0
3.199219 0.264603 0
3.203125 0.279513 0
3.207031 0.293691 0
3.210938 0.307000 0
3.214844 0.319305 0
3.218750 0.330480 0
3.222656 0.340406 0
3.226562 0.348974 0
3.230469 0.356087 0
3.234375 0.361661 0
3.238281 0.365630 0
3.242188 0.367941 0
3.246094 0.368559 5
3.250000 0.367470 0
3.253906 0.364675 0
3.257812 0.360195 0
3.261719 0.354069 0
3.265625 0.346353 0
3.269531 0.337119 0
3.273438 0.326456 0
3.277344 0.314465 0
3.281250 0.301260 0
3.285156 0.286965 0
3.289062 0.271711 0
3.292969 0.255637 0
3.296875 0.238886 0
3.300781 0.221599 0
3.304688 0.203922 0
3.308594 0.185995 0
3.312500 0.167955 0
3.316406 0.149934 0
3.320312 0.132054 0
3.324219 0.114432 0
3.328125 0.097172 0
3.332031 0.080370 0
3.335938 0.064108 0
3.339844 0.048460 0
3.343750 0.033485 0
3.347656 0.019233 0
3.351562 0.005741 0
3.355469 -0.006964 0
3.359375 -0.018866 0
3.363281 -0.029958 0
3.367188 -0.040241 0
3.371094 -0.049726 0
3.375000 -0.058430 0
3.378906 -0.066375 0
3.382812 -0.073590 0
3.386719 -0.080106 0
3.390625 -0.085959 0
3.394531 -0.091187 0
3.398438 -0.095829 0
3.402344 -0.099925 0
3.406250 -0.103516 0
3.410156 -0.106642 0
3.414062 -0.109342 0
3.417969 -0.111656 0
3.421875 -0.113618 0
3.425781 -0.115265 0
3.429688 -0.116629 0
3.433594 -0.117740 0
3.437500 -0.118628 0
3.441406 -0.119318 0
3.445312 -0.119834 0
3.449219 -0.120198 0
3.453125 -0.120431 0
3.457031 -0.120548 0
3.460938 -0.120567 0
3.464844 -0.120501 0
3.468750 -0.120362 0
3.472656 -0.120162 0
3.476562 -0.119910 0
3.480469 -0.119613 0
3.484375 -0.119279 0
3.488281 -0.118914 0
3.492188 -0.118523 0
3.496094 -0.118111 0
3.500000 -0.117681 0
3.503906 -0.117236 0
3.507812 -0.116741 0
3.511719 -0.116236 0
3.515625 -0.115732 0
3.519531 -0.115227 0
3.523438 -0.114722 0
3.527344 -0.114217 0
3.531250 -0.113712 0
3.535156 -0.113206 0
3.539062 -0.112701 0
3.542969 -0.112195 0
3.546875 -0.111689 0
3.550781 -0.111182 0
3.554688 -0.110676 0
3.558594 -0.110169 0
3.562500 -0.109662 0
3.566406 -0.109155 0
3.570312 -0.108647 0
3.574219 -0.108139 0
3.578125 -0.107630 0
3.582031 -0.107122 0
3.585938 -0.106613 0
3.589844 -0.106104 0
3.593750 -0.105594 0
3.597656 -0.105084 0
3.601562 -0.104574 0
3.605469 -0.104063 0
3.609375 -0.103552 0
3.613281 -0.103040 0
3.617188 -0.102528 0
3.621094 -0.102016 0
3.625000 -0.101503 0
3.628906 -0.100990 0
3.632812 -0.100476 0
3.636719 -0.099961 0
3.640625 -0.099446 0
3.644531 -0.098931 0
3.648438 -0.098415 0
3.652344 -0.097897 0
3.656250 -0.097379 0
3.660156 -0.096859 0
3.664062 -0.096336 0
3.667969 -0.095811 0
3.671875 -0.095282 0
3.675781 -0.094747 0
3.679688 -0.094205 0
3.683594 -0.093651 0
3.687500 -0.093083 0
3.691406 -0.092494 0
3.695312 -0.091878 0
3.699219 -0.091225 0
3.703125 -0.090521 0
3.707031 -0.089752 0
3.710938 -0.088896 0
3.714844 -0.087929 0
3.718750 -0.086819 0
3.722656 -0.085528 0
3.726562 -0.084011 0
3.730469 -0.082215 0
3.734375 -0.080078 0
3.738281 -0.077529 0
3.742188 -0.074490 0
3.746094 -0.070876 0
3.750000 -0.066596 0
3.753906 -0.061554 0
3.757812 -0.055656 0
3.761719 -0.048810 0
3.765625 -0.040932 0
3.769531 -0.031953 0
3.773438 -0.021821 0
3.777344 -0.010510 0
3.781250 0.001976 0
3.785156 0.015597 0
3.789062 0.030271 0
3.792969 0.045873 0
3.796875 0.062232 0
3.800781 0.079132 0
3.804688 0.096312 0
3.808594 0.113477 0
3.812500 0.130298 0
3.816406 0.146427 0
3.820312 0.161507 0
3.824219 0.175182 0
3.828125 0.187117 0
3.832031 0.197005 0
3.835938 0.204584 0
3.839844 0.209647 0
3.843750 0.212052 1
3.847656 0.211728 0
3.851562 0.208681 0
3.855469 0.202988 0
3.859375 0.194799 0
3.863281 0.184331 0
3.867188 0.171853 0
3.871094 0.157679 0
3.875000 0.142155 0
3.878906 0.125642 0
3.882812 0.108506 0
3.886719 0.091100 0
3.890625 0.073759 0
3.894531 0.056783 0
3.898438 0.040435 0
3.902344 0.024928 0
3.906250 0.010428 0
3.910156 -0.002962 0
3.914062 -0.015206 0
3.917969 -0.026358 0
3.921875 -0.036590 0
3.925781 -0.046235 0
3.929688 -0.055829 0
3.933594 -0.066141 0
3.937500 -0.078150 0
3.941406 -0.092932 0
3.945312 -0.111428 0
3.949219 -0.134083 0
3.953125 -0.160444 0
3.957031 -0.188796 0
3.960938 -0.215987 0
3.964844 -0.237534 0
3.968750 -0.247990 2
3.972656 -0.241483 0
3.976562 -0.212285 0
3.980469 -0.155348 0
3.984375 -0.066898 0
3.988281 0.054730 0
3.992188 0.207904 0
3.996094 0.386289 0
4.000000 0.577817 0
4.003906 0.764788 0
4.007812 0.925765 0
4.011719 1.039246 0
4.015625 1.088291 3
4.019531 1.062529 0
4.023438 0.964018 0
4.027344 0.807074 0
4.031250 0.613392 0
4.035156 0.406774 0
4.039062 0.208411 0
4.042969 0.034082 0
4.046875 -0.106538 0
4.050781 -0.209132 0
4.054688 -0.273546 0
4.058594 -0.302785 4
4.062500 -0.302317 0
4.066406 -0.279415 0
4.070312 -0.242264 0
4.074219 -0.198839 0
4.078125 -0.155794 0
4.082031 -0.117701 0
4.085938 -0.086851 0
4.089844 -0.063584 0
4.093750 -0.046930 0
4.097656 -0.035308 0
4.101562 -0.027072 0
4.105469 -0.020834 0
4.109375 -0.015574 0
4.113281 -0.010617 0
4.117188 -0.005552 0
4.121094 -0.000140 0
4.125000 0.005756 0
4.128906 0.012218 0
4.132812 0.019301 0
4.136719 0.027047 0
4.140625 0.035487 0
4.144531 0.044648 0
4.148438 0.054550 0
4.152344 0.065205 0
4.156250 0.076617 0
4.160156 0.088783 0
4.164062 0.101686 0
4.167969 0.115303 0
4.171875 0.129596 0
4.175781 0.144515 0
4.179688 0.160000 0
4.183594 0.175977 0
4.187500 0.192357 0
4.191406 0.209043 0
4.195312 0.225923 0
4.199219 0.242877 0
4.203125 0.259773 0
4.207031 0.276473 0
4.210938 0.292831 0
4.214844 0.308699 0
4.218750 0.323925 0
4.222656 0.338357 0
4.226562 0.351847 0
4.230469 0.364251 0
4.234375 0.375434 0
4.238281 0.385269 0
4.242188 0.393643 0
4.246094 0.400457 0
4.250000 0.405628 0
4.253906 0.409091 0
4.257812 0.410802 5
4.261719 0.410735 0
4.265625 0.408885 0
4.269531 0.405270 0
4.273438 0.399925 0
4.277344 0.392910 0
4.281250 0.384299 0
4.285156 0.374186 0
4.289062 0.362681 0
4.292969 0.349907 0
4.296875 0.335998 0
4.300781 0.321099 0
4.304688 0.305359 0
4.308594 0.288935 0
4.312500 0.271982 0
4.316406 0.254655 0
4.320312 0.237108 0
4.324219 0.219486 0
4.328125 0.201931 0
4.332031 0.184574 0
4.335938 0.167534 0
4.339844 0.150920 0
4.343750 0.134831 0
4.347656 0.119349 0
4.351562 0.104546 0
4.355469 0.090478 0
